delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,polygon.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,beeeep.started,beeeep.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.7,400,unexp,0,10,10,2,50.5034957,,50.495472,50.5034957,50.6030048,51.5035071,51.5035071,51.5726658,space,0.065456,None,51.5743252,52.28606297,,52.5695805,52.5695987,52.5854834,52.5854834,0.0005251,52.5854834,55.8736271,80,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.3026928999997835],1,[3.3028032000001986],[3.3028093000002627],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,400,unexp,0,11,11,0,55.8856331,,55.8800263,55.8856331,55.9855799,56.8857372,56.8857372,57.1892252,space,0.2999169,None,57.1908312,57.30219417,57.6348651,57.6228779,57.6228979,57.6348651,57.6348651,0.000581,57.6348651,59.7553896,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.131205100000443],1,[2.131322100000034],[2.13132829999995],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,400,unexp,1,0,12,0,59.768678,,59.7618018,59.768678,59.868855,60.7684372,60.7684372,60.8216645,space,0.0437225,None,60.8232356,60.93503937,61.251004,61.2290522,61.229076,61.251004,61.251004,0.0014801,61.251004,62.6211265,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.3897741000000678],1,[1.3898315000005823],[1.3898373000001811],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,1,1,13,8,62.6351708,,62.6274719,62.6351708,62.7348727,63.6347614,63.6347614,63.8042062,space,0.1671754,None,63.8057898,64.51796267,,64.774659,64.7746778,64.7844052,64.7844052,0.0016998,64.7844052,67.355504,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.578367299999627],1,[2.578438799999276],[2.578444699999636],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,1,2,14,7,67.3674378,,67.3619934,67.3674378,67.4675849,68.3673375,68.3673375,68.3866613,space,0.0034062,None,68.3882371,68.80090297,,69.0540659,69.0540858,69.0668497,69.0668497,0.0004959,69.0668497,70.7047746,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.649402199999713],1,[1.649512500000128],[1.6495186000001922],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,1,3,15,6,70.7170925,,70.7109595,70.7170925,70.8173358,71.7170649,71.7170649,71.8705458,space,0.1460423,None,71.8721206,71.98349457,,72.2649527,72.2649726,72.2828579,72.2828579,0.0005007,72.2828579,73.8706701,300,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.6043447000001834],1,[1.6044812000000093],[1.6044890000002852],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,1,4,16,5,73.8832752,,73.8768974,73.8832752,73.9833388,74.8837417,74.8837417,75.2196862,space,0.3346272,None,75.2212995,75.93315677,76.2491054,76.2386484,76.2386703,76.2491054,76.2491054,0.0005481,76.2491054,77.754305,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.5143527000000176],1,[1.5144644999991215],[1.5144703999994817],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,400,unexp,1,5,17,1,77.7661581,,77.7604444,77.7661581,77.8661102,78.7661208,78.7661208,79.1355594,space,0.3547765,None,79.13713,79.54939637,79.8987087,79.8869833,79.8870197,79.8987087,79.8987087,0.0007817,79.8987087,81.4860215,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.5974335999999312],1,[1.597537999999986],[1.597544199999902],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,1,6,18,10,81.4992288,,81.4924153,81.4992288,81.5989702,82.4989376,82.4989376,82.5684617,space,0.0686151,None,82.5700648,82.98213337,83.2983726,83.2890438,83.2890647,83.2983726,83.2983726,0.0005506,83.2983726,86.4193759,20,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.12894469999992],1,[3.129055700000208],[3.1290618000002723],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,400,unexp,1,7,19,2,86.4317533,,86.4256636,86.4317533,86.5315747,87.4316725,87.4316725,87.5521365,space,0.1146947,None,87.5537783,88.26474887,,88.5363208,88.536342,88.547498,88.547498,0.0005447,88.547498,90.2356865,900,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.69803469999988],1,[1.6981469000002107],[1.698152900000423],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,1,8,20,4,90.2478629,,90.2422674,90.2478629,90.3479516,91.2476398,91.2476398,91.268292,space,0.0059485,None,91.2698983,91.68087827,,91.9693525,91.9693722,91.9805318,91.9805318,0.0005355,91.9805318,93.5340963,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.56351259999974],1,[1.5636284000001979],[1.563634500000262],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,1,9,21,3,93.5476132,,93.5407432,93.5476132,93.6474335,94.5475608,94.5475608,94.7173583,space,0.1670878,None,94.7189415,94.83056037,95.1466078,95.1269904,95.1270087,95.1466078,95.1466078,0.0006031,95.1466078,96.7665822,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.6382602000003317],1,[1.6383568000001105],[1.638363300000492],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,1,10,22,9,96.7803472,,96.7729696,96.7803472,96.8803081,97.780278,97.780278,98.0498148,space,0.2569933,None,98.0513965,98.16387487,98.4960522,98.4727915,98.4728119,98.4960522,98.4960522,0.0005641,98.4960522,100.8834365,400,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.4092627999998513],1,[2.4093661999995675],[2.4093720999999277],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,1,11,23,11,100.8965025,,100.8898926,100.8965025,100.9964759,101.8963155,101.8963155,101.8996127,space,0.0017847,None,101.9011706,102.6129346,,102.8764953,102.8765151,102.8959319,102.8959319,0.0005284,102.8959319,104.5329646,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.6551960999995572],1,[1.6553038000001834],[1.6553094000000783],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,2,0,24,10,104.5461236,,104.5393883,104.5461236,104.6463721,105.5458909,105.5458909,105.898809,space,0.3453648,None,105.9004885,106.3124079,,106.5794396,106.5794595,106.5951137,106.5951137,0.000537,106.5951137,108.6988113,128,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.1180826999998317],1,[2.1181893000002674],[2.1181952000006277],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,2,1,25,3,108.7121325,,108.7050721,108.7121325,108.8121094,109.7120157,109.7120157,110.3156791,space,0.5864211,None,110.3172592,110.4286484,110.7446344,110.733799,110.733819,110.7446344,110.7446344,0.0005386,110.7446344,112.4162269,199,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.6811804999997548],1,[1.6812909999998737],[1.681297000000086],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,2,2,26,11,112.428259,,112.4225238,112.428259,112.5283171,113.4282904,113.4282904,113.5312134,space,None,None,113.5340717,114.2447868,,114.5145473,114.5145674,114.5276637,114.5276637,0.0005478,114.5276637,115.881525,300,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.3657046999996965],1,[1.3658133000008092],[1.365819100000408],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,2,3,27,4,115.8949364,,115.8877204,115.8949364,115.9946137,116.8943406,116.8943406,116.9140236,space,0.0119084,None,116.9155845,117.3277933,117.6602664,117.6431279,117.6431466,117.6602664,117.6602664,0.0005461,117.6602664,122.2153951,230,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[4.571034699999473],1,[4.571133299999929],[4.571139599999697],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,2,4,28,9,122.2271613,,122.2219783,122.2271613,122.3272428,123.2269867,123.2269867,123.2805183,space,0.0508957,None,123.2820827,123.3935014,123.7428252,123.7327785,123.7327991,123.7428252,123.7428252,0.0005814,123.7428252,125.2630635,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.528877900000225],1,[1.5289824999999837],[1.5289886999998998],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,400,unexp,2,5,29,0,125.2766724,,125.2695946,125.2766724,125.3766182,126.2766339,126.2766339,126.5458953,space,0.2572795,None,126.5474451,126.6599841,,126.948176,126.9482006,126.9590898,126.9590898,0.0007802,126.9590898,129.0306946,302,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.080929200000355],1,[2.081030099999225],[2.0810359999995853],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,400,unexp,2,6,30,2,129.0427318,,129.0369604,129.0427318,129.1428386,130.0427389,130.0427389,130.0788055,space,0.0235882,None,130.0803506,130.7925251,131.1251272,131.1029274,131.1029486,131.1251272,131.1251272,0.00056,131.1251272,134.61304,890,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.5087240000002566],1,[3.5088377000001856],[3.5088439000001017],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,2,7,31,5,134.6255323,,134.6192581,134.6255323,134.7254837,135.6252849,135.6252849,135.6624387,space,0.0354368,None,135.6640273,136.3751001,,136.6471004,136.6471218,136.6580735,136.6580735,0.0005348,136.6580735,138.2110222,900,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.56266450000021],1,[1.5627653999999893],[1.5627711999995881],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,2,8,32,7,138.2250705,,138.2172919,138.2250705,138.3250774,139.2247978,139.2247978,139.5776697,space,0.3372449,None,139.5792473,139.9913916,140.3073347,140.2847841,140.2848029,140.3073347,140.3073347,0.0005966,140.3073347,142.5781452,456,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.291973400000643],1,[2.2921102999998766],[2.2921164999997927],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,2,9,33,8,142.5911435,,142.5846905,142.5911435,142.6914234,143.591033,143.591033,143.7104788,space,0.1037634,None,143.7120304,144.4242212,,144.6778022,144.6778237,144.6907295,144.6907295,0.0004921,144.6907295,146.44425,899,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.7651511000003666],1,[1.7652608999997028],[1.765266899999915],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,400,unexp,2,10,34,1,146.4571616,,146.450787,146.4571616,146.5572245,147.4571376,147.4571376,147.743106,space,0.2809013,None,147.7446586,148.1570753,,148.4418818,148.4419017,148.4562866,148.4562866,0.0005188,148.4562866,150.2604651,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.8172537999998895],1,[1.817366399999628],[1.8173723999998401],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,2,11,35,6,150.2734595,,150.2669412,150.2734595,150.3735134,151.2732159,151.2732159,151.9094607,space,0.6322172,None,151.9110225,152.0232177,152.3392043,152.3172464,152.3172658,152.3392043,152.3392043,0.0004741,152.3392043,155.5095838,102,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.191204299999299],1,[3.191313899999841],[3.1913197000003493],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,3,0,36,10,155.5227567,,155.5159652,155.5227567,155.6226971,156.5228914,156.5228914,156.7920808,space,0.2655295,None,156.7936145,157.2059153,157.5385311,157.5157292,157.5157488,157.5385311,157.5385311,0.0005296,157.5385311,160.4758259,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.9588051000000632],1,[2.9589049000005616],[2.9589108999998643],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,400,unexp,3,1,37,1,160.488774,,160.482053,160.488774,160.5886907,161.4886578,161.4886578,163.757737,space,2.2530821,None,163.7593312,164.1716011,164.4875749,164.4737057,164.473726,164.4875749,164.4875749,0.0005235,164.4875749,167.9741715,980,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.499178699999902],1,[3.4992818000000625],[3.499288300000444],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,400,unexp,3,2,38,0,167.9878389,,167.9807106,167.9878389,168.0881011,168.9876008,168.9876008,169.0579911,space,0.0638283,None,169.059574,169.1709842,169.4870042,169.4732128,169.4732321,169.4870042,169.4870042,0.000523,169.4870042,171.2242061,300,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.7497011000004932],1,[1.7498169000000416],[1.7498231999998097],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,3,3,39,11,171.2375462,,171.230689,171.2375462,171.3373344,172.2371574,172.2371574,172.5234589,space,0.275556,None,172.5250407,173.237237,,173.4769132,173.4769327,173.4870863,173.4870863,0.0004663,173.4870863,174.8398743,129,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.3617849000002025],1,[1.3618851000001087],[1.3618911000003209],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,3,4,40,4,174.8534768,,174.8461559,174.8534768,174.9535637,175.853411,175.853411,176.1226933,space,0.2619348,None,176.1242486,176.5366258,,176.8218399,176.8218601,176.8361221,176.8361221,0.000534,176.8361221,178.8232158,380,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.000066699999479],1,[2.0001742000004015],[2.0001806000000215],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,3,5,41,9,178.8364279,,178.8298179,178.8364279,178.936326,179.83627,179.83627,179.9402688,space,0.0921788,None,179.9418278,180.0527031,180.3854267,180.3636417,180.3636627,180.3854267,180.3854267,0.0005634,180.3854267,181.8060597,288,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.4410711999998966],1,[1.4411737000000358],[1.4411796999993385],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,400,unexp,3,6,42,2,181.8193353,,181.8124455,181.8193353,181.9192264,182.8191225,182.8191225,182.838756,space,0.0094452,None,182.8402854,183.5527706,183.8524852,183.84381,183.8438283,183.8524852,183.8524852,0.0005635,183.8524852,185.3225481,300,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.4774200000001656],1,[1.4775321999995867],[1.4775384000004124],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,3,7,43,8,185.3356013,,185.3294379,185.3356013,185.4359693,186.3353329,186.3353329,186.5223698,space,0.1801441,None,186.5239215,187.2352459,187.5512933,187.5364472,187.5364662,187.5512933,187.5512933,0.0007363,187.5512933,192.1211762,290,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[4.583217899999909],1,[4.583283500000107],[4.58328949999941],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,3,8,44,5,192.1347477,,192.1278488,192.1347477,192.2346604,193.1344895,193.1344895,193.2712598,space,0.1344259,None,193.272808,193.9842985,,194.2363854,194.2364046,194.2510233,194.2510233,0.0005371,194.2510233,200.9704959,400,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[6.732847199999924],1,[6.732959400000254],[6.732965800000784],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,3,9,45,7,200.9835855,,200.9766907,200.9835855,201.083441,201.9833466,201.9833466,202.6027391,space,0.6069568,None,202.6042905,203.0165824,,203.2784265,203.278446,203.2992825,203.2992825,0.0004923,203.2992825,205.1367128,800,[0.03166666666666667],[-0.29],[1],[0],[0],[1.8570488000004843],1,[1.8571604999997362],[1.8571664999999484],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,3,10,46,3,205.1495948,,205.1430594,205.1495948,205.2499644,206.1493787,206.1493787,207.0857858,space,0.9334865,None,207.0873512,207.1993423,207.5155188,207.4969007,207.4969207,207.5155188,207.5155188,0.0005739,207.5155188,209.4856674,100,[0.03166666666666667],[-0.29],[1],[0],[0],[1.9873901000000842],1,[1.987474900000052],[1.9874810000001162],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,3,11,47,6,209.4991052,,209.4918403,209.4991052,209.5990821,210.498934,210.498934,210.5696571,space,0.06591,None,210.5712172,210.6821911,210.9821244,210.9673603,210.9673801,210.9821244,210.9821244,0.0004842,210.9821244,213.1197146,800,[0.03166666666666667],[-0.29],[1],[0],[0],[2.1511143000006996],1,[2.151224700000057],[2.1512308000001212],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,4,0,48,8,213.1318427,,213.1259997,213.1318427,213.2319166,214.1318167,214.1318167,214.2690088,space,0.1312001,None,214.2705594,214.9815063,,215.2511489,215.2511692,215.2649188,215.2649188,0.0004925,215.2649188,217.0848783,900,[0.03166666666666667],[-0.29],[1],[0],[0],[1.8324822000004133],1,[1.8325942999999825],[1.8326004000000466],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,400,unexp,4,1,49,2,217.0984506,,217.0913701,217.0984506,217.1980385,218.0979695,218.0979695,219.3349607,space,1.2283397,None,219.3365106,220.047693,220.3638676,220.3410817,220.3411008,220.3638676,220.3638676,0.0004724,220.3638676,222.2847157,288,[0.03166666666666667],[-0.29],[1],[0],[0],[1.942365200000495],1,[1.942475600000762],[1.9424815000002127],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,4,2,50,4,222.2974331,,222.2909723,222.2974331,222.3974801,223.2975441,223.2975441,223.5167519,space,0.2128833,None,223.5183691,223.9306702,,224.1820657,224.1820845,224.196528,224.196528,0.0005245,224.196528,227.7526478,290,[0.03166666666666667],[-0.29],[1],[0],[0],[3.5692659999995158],1,[3.5693942000007155],[3.5694014000000607],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,400,unexp,4,3,51,0,227.7632831,,227.7599265,227.7632831,227.863767,228.7633463,228.7633463,229.7324377,space,0.9626544,None,229.7339789,229.8464125,230.1623872,230.1396538,230.1396721,230.1623872,230.1623872,0.0004672,230.1623872,232.4661589,100,[0.03166666666666667],[-0.29],[1],[0],[0],[2.3252787000001263],1,[2.3253763000002436],[2.3253821999996944],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,4,4,52,10,232.4795198,,232.4723755,232.4795198,232.5794336,233.4794516,233.4794516,233.4989374,space,0.0138037,None,233.5004904,233.9125085,234.2126354,234.2007902,234.2008406,234.2126354,234.2126354,0.00054,234.2126354,235.7989676,100,[0.03166666666666667],[-0.29],[1],[0],[0],[1.5968874000000142],1,[1.5969918999999209],[1.5969984000003024],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,400,unexp,4,5,53,1,235.8123584,,235.8053921,235.8123584,235.9122666,236.8121735,236.8121735,237.0817414,space,0.2525147,None,237.0832672,237.4953341,,237.7725008,237.7725199,237.7946883,237.7946883,0.000475,237.7946883,241.8152156,310,[0.03166666666666667],[-0.29],[1],[0],[0],[4.041439699999501],1,[4.041560600000594],[4.041566700000658],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,4,6,54,11,241.8283011,,241.8215175,241.8283011,241.9281994,242.8281206,242.8281206,243.0975388,space,0.2580313,None,243.0991007,243.8111722,,244.0877487,244.0877678,244.1104289,244.1104289,0.0004787,244.1104289,245.8810995,199,[0.03166666666666667],[-0.29],[1],[0],[0],[1.7920936999998958],1,[1.79220019999957],[1.792205799999465],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,4,7,55,6,245.8942236,,245.88741,245.8942236,245.994289,246.8940943,246.8940943,247.2306036,space,0.3315093,None,247.2321724,247.3440421,,247.6240367,247.6240572,247.6434443,247.6434443,0.0004833,247.6434443,249.4476028,120,[0.03166666666666667],[-0.29],[1],[0],[0],[1.822331700000177],1,[1.8224415000004228],[1.8224473000000216],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,4,8,56,3,249.4612082,,249.454008,249.4612082,249.5606514,250.4604377,250.4604377,252.49647,space,2.0289055,None,252.4980548,252.6100288,252.9100261,252.8994641,252.8994815,252.9100261,252.9100261,0.0004738,252.9100261,254.4460822,210,[0.03166666666666667],[-0.29],[1],[0],[0],[1.5454243000003771],1,[1.545524199999818],[1.5455302999998821],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,4,9,57,5,254.4597448,,254.4524691,254.4597448,254.5599458,255.4596407,255.4596407,255.7293901,space,0.2657283,None,255.7309324,256.4428417,,256.7261016,256.7261207,256.7422476,256.7422476,0.0005527,256.7422476,258.4797818,390,[0.03166666666666667],[-0.29],[1],[0],[0],[1.7524161999999706],1,[1.7525181000000885],[1.7525243000000046],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,4,10,58,7,258.4927307,,258.4862018,258.4927307,258.5929717,259.4926754,259.4926754,262.6954368,space,3.1972423,None,262.6969794,263.1089389,263.4248666,263.4155287,263.4155473,263.4248666,263.4248666,0.0005314,263.4248666,267.1623112,901,[0.03166666666666667],[-0.29],[1],[0],[0],[3.7454711000000316],1,[3.7455864000003203],[3.7455929000007018],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,4,11,59,9,267.1749691,,267.1685073,267.1749691,267.274932,268.1748227,268.1748227,268.2442849,space,0.054982,None,268.2458338,268.3579226,268.6579098,268.6494647,268.6494841,268.6579098,268.6579098,0.0004658,268.6579098,270.7108522,190,[0.03166666666666667],[-0.29],[1],[0],[0],[2.0601834999997664],1,[2.060224400000152],[2.060230300000512],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,5,0,60,4,270.7243949,,270.7173714,270.7243949,270.8243846,271.7243816,271.7243816,271.9438323,space,0.2122759,None,271.9454566,272.3574254,,272.6196008,272.6196196,272.6402295,272.6402295,0.0004564,272.6402295,274.3269225,210,[0.03166666666666667],[-0.29],[1],[0],[0],[1.7061040999997203],1,[1.7062074999994365],[1.706213200000093],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,5,1,61,6,274.3406034,,274.3334817,274.3406034,274.4405185,275.3407361,275.3407361,275.7776135,space,0.4225729,None,275.779169,275.8903989,,276.1579037,276.1579233,276.1732289,276.1732289,0.0005368,276.1732289,277.8446484,109,[0.03166666666666667],[-0.29],[1],[0],[0],[1.6855015999999523],1,[1.6856121000000712],[1.685618099999374],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,400,unexp,5,2,62,2,277.8568033,,277.8509782,277.8568033,277.95721,278.8567648,278.8567648,279.1928271,space,0.329008,None,279.1943749,279.9067441,280.2226841,280.199511,280.1995295,280.2226841,280.2226841,0.0004785,280.2226841,281.894102,290,[0.03166666666666667],[-0.29],[1],[0],[0],[1.6932925999999497],1,[1.6934147000001758],[1.6934210999997958],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,5,3,63,5,281.9066102,,281.900671,281.9066102,282.0062378,282.906039,282.906039,283.1590602,space,0.2411004,None,283.1606182,283.8728977,284.1886181,284.1674424,284.1674599,284.1886181,284.1886181,0.0004657,284.1886181,286.2754925,900,[0.03166666666666667],[-0.29],[1],[0],[0],[2.1068364000002475],1,[2.1069026999994094],[2.106908900000235],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,5,4,64,8,286.2891395,,286.281722,286.2891395,286.3891854,287.2889928,287.2889928,287.5427449,space,0.2467134,None,287.544295,288.2555746,,288.5168386,288.5168581,288.5381353,288.5381353,0.0004587,288.5381353,290.291742,900,[0.03166666666666667],[-0.29],[1],[0],[0],[1.7737024000007295],1,[1.7738122000000658],[1.7738178999998127],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,5,5,65,3,290.3050934,,290.2981553,290.3050934,290.4051697,291.3050744,291.3050744,291.4086858,space,0.095015,None,291.4102412,291.5215733,,291.8013182,291.8013382,291.820964,291.820964,0.0004836,291.820964,293.3926724,100,[0.03166666666666667],[-0.29],[1],[0],[0],[1.5901003999997556],1,[1.5902132999999594],[1.5902192999992621],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,5,6,66,7,293.4047135,,293.3991058,293.4047135,293.5048098,294.4046967,294.4046967,294.7088009,space,0.2909031,None,294.7103653,295.1211219,295.421244,295.4095,295.4095186,295.421244,295.421244,0.0004768,295.421244,296.9242141,290,[0.03166666666666667],[-0.29],[1],[0],[0],[1.513512399999854],1,[1.513619800000015],[1.5136256000005233],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
